query_index,num_active_labels,num_relevant_gallery,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,patch_name,label_names
158,2,5997,68.88784766197205,2,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_62_13,Coniferous forest|Transitional woodland/shrub
159,4,8177,92.04351305961609,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_62_16,"Broad-leaved forest|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
160,4,7891,84.42689180374146,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_63_15,"Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
161,3,7130,80.5002748966217,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_65_17,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
162,3,6507,70.17325758934021,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_66_18,Coniferous forest|Transitional woodland/shrub|Urban fabric
163,2,7597,79.04214859008789,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_66_76,Arable land|Transitional woodland/shrub
164,2,7597,76.48617625236511,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_66_77,Arable land|Transitional woodland/shrub
165,3,7746,88.38688731193542,2,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_67_18,Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
166,2,7597,79.18940782546997,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_67_75,Arable land|Transitional woodland/shrub
167,1,2429,18.83372962474823,3,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_67_77,Pastures
168,3,7278,79.46054339408875,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_68_15,Complex cultivation patterns|Coniferous forest|Transitional woodland/shrub
169,3,7270,80.25326132774353,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_68_21,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
170,2,5277,48.722463846206665,2,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_68_71,Arable land|Mixed forest
171,3,8789,93.58091950416565,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_68_75,Arable land|Broad-leaved forest|Transitional woodland/shrub
172,1,2268,29.16916012763977,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_69_46,Complex cultivation patterns
173,1,5508,76.00041031837463,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_69_57,Broad-leaved forest
174,2,7680,81.71560764312744,2,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_69_60,Arable land|Broad-leaved forest
175,1,3907,33.976078033447266,2,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_69_72,Arable land
176,3,6507,69.9336588382721,2,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_70_15,Coniferous forest|Transitional woodland/shrub|Urban fabric
177,3,6613,75.45164227485657,2,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_70_27,Mixed forest|Transitional woodland/shrub|Urban fabric
178,4,8100,91.80970788002014,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_70_28,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
179,1,5508,74.42309856414795,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_70_63,Broad-leaved forest
180,1,3907,35.53957641124725,2,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_70_72,Arable land
181,1,3907,34.726595878601074,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_70_73,Arable land
182,4,7450,77.57685780525208,2,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_71_16,"Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub|Urban fabric"
183,2,6487,75.78606605529785,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_71_19,Complex cultivation patterns|Transitional woodland/shrub
184,4,8177,84.83729362487793,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_71_24,"Broad-leaved forest|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
185,4,8152,94.16511654853821,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_71_38,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
186,3,8346,86.63464188575745,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_71_43,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
187,2,7680,84.69982743263245,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_71_59,Arable land|Broad-leaved forest
188,1,5176,61.66396737098694,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_71_76,Transitional woodland/shrub
189,2,6505,79.30211424827576,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_72_51,Broad-leaved forest|Complex cultivation patterns
190,3,7760,76.07383131980896,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_72_54,Broad-leaved forest|Pastures|Urban fabric
191,2,7680,84.49651002883911,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_72_57,Arable land|Broad-leaved forest
192,3,8789,93.50406527519226,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_72_67,Arable land|Broad-leaved forest|Transitional woodland/shrub
193,1,5176,64.20897245407104,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_73_14,Transitional woodland/shrub
194,1,5176,65.05019068717957,2,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_73_16,Transitional woodland/shrub
195,2,6510,83.75802040100098,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_73_50,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
196,2,7044,86.96432113647461,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_73_58,Broad-leaved forest|Transitional woodland/shrub
197,2,7044,84.63631272315979,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_73_66,Broad-leaved forest|Transitional woodland/shrub
198,3,8789,93.97349953651428,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_73_67,Arable land|Broad-leaved forest|Transitional woodland/shrub
199,2,4194,46.48411571979523,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_74_23,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
200,4,9139,95.89064717292786,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_74_44,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
201,2,5105,49.364033341407776,2,False,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_74_71,Arable land|Pastures
202,5,8574,91.9701099395752,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_75_21,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
203,4,7903,84.73608493804932,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_75_24,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
204,6,8715,93.15979480743408,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_75_25,"Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub|Urban fabric"
205,6,9695,98.2938289642334,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_75_49,"Arable land|Broad-leaved forest|Complex cultivation patterns|Coniferous forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
206,2,7680,84.56010818481445,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_75_59,Arable land|Broad-leaved forest
207,3,7659,87.98134922981262,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_76_29,Broad-leaved forest|Mixed forest|Transitional woodland/shrub
208,3,7726,81.7430853843689,1,True,True,True,S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_77_38,Arable land|Broad-leaved forest|Natural grassland and sparsely vegetated areas
209,2,4112,39.261800050735474,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_13_33,Arable land|Natural grassland and sparsely vegetated areas
210,1,3907,35.835716128349304,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_13_50,Arable land
211,1,3907,35.429078340530396,6,False,False,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_14_26,Arable land
212,1,3907,45.07081210613251,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_14_32,Arable land
213,3,8478,88.74239325523376,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_14_47,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
214,3,7778,82.07012414932251,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_14_58,Arable land|Transitional woodland/shrub|Urban fabric
215,2,7044,85.26458144187927,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_14_64,Broad-leaved forest|Transitional woodland/shrub
216,3,7737,87.65373826026917,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_14_70,Broad-leaved forest|Coniferous forest|Transitional woodland/shrub
217,2,7044,86.52805685997009,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_14_71,Broad-leaved forest|Transitional woodland/shrub
218,4,8205,84.96606945991516,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_15_19,Arable land|Complex cultivation patterns|Natural grassland and sparsely vegetated areas|Transitional woodland/shrub
219,3,8478,89.1070544719696,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_15_28,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
220,3,6181,62.410277128219604,4,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_15_38,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
221,4,8568,91.69177412986755,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_15_41,"Arable land|Broad-leaved forest|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
222,3,6606,68.47975254058838,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_15_53,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
223,3,6154,64.03144598007202,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_15_54,Arable land|Complex cultivation patterns|Pastures
224,4,8772,88.98168802261353,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_15_55,Arable land|Complex cultivation patterns|Pastures|Transitional woodland/shrub
225,3,8075,86.95728778839111,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_16_17,Arable land|Broad-leaved forest|Complex cultivation patterns
226,2,5105,58.128464221954346,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_16_33,Arable land|Pastures
227,5,9198,93.52749586105347,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_16_49,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
228,3,7204,65.36505222320557,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_16_50,"Land principally occupied by agriculture, with significant areas of natural vegetation|Mixed forest|Transitional woodland/shrub"
229,3,7641,89.72798585891724,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_16_73,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
230,2,3719,35.466745495796204,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_16_75,Complex cultivation patterns|Coniferous forest
231,3,6772,79.03788089752197,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_17_17,Broad-leaved forest|Complex cultivation patterns|Urban fabric
232,3,8293,85.91107130050659,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_17_25,Arable land|Pastures|Transitional woodland/shrub
233,3,5981,74.56918358802795,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_17_32,Arable land|Coniferous forest|Pastures
234,3,5981,72.59864807128906,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_17_33,Arable land|Coniferous forest|Pastures
235,3,8075,86.75966262817383,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_17_41,Arable land|Broad-leaved forest|Complex cultivation patterns
236,3,8789,86.74848079681396,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_17_58,Arable land|Broad-leaved forest|Transitional woodland/shrub
237,2,5105,49.93367791175842,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_18_33,Arable land|Pastures
238,3,8789,88.95727396011353,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_19_20,Arable land|Broad-leaved forest|Transitional woodland/shrub
239,4,9333,97.38711714744568,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_19_22,Arable land|Broad-leaved forest|Pastures|Transitional woodland/shrub
240,2,7044,90.34212231636047,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_19_55,Broad-leaved forest|Transitional woodland/shrub
241,2,7044,87.93907165527344,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_19_61,Broad-leaved forest|Transitional woodland/shrub
242,2,2600,36.15903556346893,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_19_77,Complex cultivation patterns|Urban fabric
243,3,8789,91.08396172523499,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_20_13,Arable land|Broad-leaved forest|Transitional woodland/shrub
244,3,7679,76.18942260742188,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_20_41,Mixed forest|Pastures|Transitional woodland/shrub
245,3,8529,90.16019105911255,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_20_43,Broad-leaved forest|Pastures|Transitional woodland/shrub
246,1,5176,63.68798017501831,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_20_68,Transitional woodland/shrub
247,3,7641,89.52298760414124,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_21_17,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
248,4,8957,92.53751039505005,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_21_28,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland/shrub"
249,4,9333,96.63448333740234,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_21_31,Arable land|Broad-leaved forest|Pastures|Transitional woodland/shrub
250,3,7679,78.50024104118347,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_21_41,Mixed forest|Pastures|Transitional woodland/shrub
251,2,5997,68.38666796684265,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_21_67,Coniferous forest|Transitional woodland/shrub
252,2,7044,76.00266337394714,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_22_18,Broad-leaved forest|Transitional woodland/shrub
253,4,9139,96.22405171394348,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_22_27,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
254,3,7641,85.04652380943298,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_22_30,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
255,3,8789,94.13073658943176,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_22_45,Arable land|Broad-leaved forest|Transitional woodland/shrub
256,2,7044,88.69091868400574,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_22_46,Broad-leaved forest|Transitional woodland/shrub
257,2,7044,84.06261801719666,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_22_61,Broad-leaved forest|Transitional woodland/shrub
258,3,7746,89.00705575942993,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_22_63,Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub
259,3,7737,86.50711178779602,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_22_65,Broad-leaved forest|Coniferous forest|Transitional woodland/shrub
260,2,4194,44.728562235832214,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_22_73,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
261,3,6606,70.35083770751953,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_23_73,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
262,3,6606,68.07928681373596,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_23_74,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
263,3,8146,84.85101461410522,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_24_22,Arable land|Complex cultivation patterns|Transitional woodland/shrub
264,4,6687,72.79185652732849,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_24_74,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
265,5,9067,94.6812629699707,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_25_20,Arable land|Broad-leaved forest|Complex cultivation patterns|Transitional woodland/shrub|Urban fabric
266,1,5176,67.87076592445374,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_25_70,Transitional woodland/shrub
267,4,6273,64.0363335609436,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_25_73,Arable land|Complex cultivation patterns|Pastures|Urban fabric
268,2,7680,83.92518758773804,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_26_15,Arable land|Broad-leaved forest
269,3,8346,88.83368968963623,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_26_17,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
270,4,9139,96.52805924415588,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_27_17,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
271,2,2600,37.86116540431976,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_28_73,Complex cultivation patterns|Urban fabric
272,3,8146,83.61026048660278,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_31_14,Arable land|Complex cultivation patterns|Transitional woodland/shrub
273,3,6606,67.65323877334595,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_31_71,"Arable land|Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
274,2,6510,82.90535807609558,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_32_18,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation"
275,2,2600,28.168830275535583,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_32_73,Complex cultivation patterns|Urban fabric
276,4,8957,95.46167254447937,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_33_18,"Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures|Transitional woodland/shrub"
277,2,7044,66.20285511016846,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_33_69,Broad-leaved forest|Transitional woodland/shrub
278,1,725,8.922046422958374,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_33_74,Urban fabric
279,2,7044,86.97161674499512,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_34_17,Broad-leaved forest|Transitional woodland/shrub
280,3,8789,94.18289065361023,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_35_13,Arable land|Broad-leaved forest|Transitional woodland/shrub
281,3,8789,91.9613778591156,3,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_35_21,Arable land|Broad-leaved forest|Transitional woodland/shrub
282,2,2600,28.182679414749146,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_35_74,Complex cultivation patterns|Urban fabric
283,2,6505,74.97401237487793,4,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_36_13,Broad-leaved forest|Complex cultivation patterns
284,4,9139,96.29186987876892,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_36_22,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
285,4,9333,96.98872566223145,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_37_20,Arable land|Broad-leaved forest|Pastures|Transitional woodland/shrub
286,2,7680,83.62060785293579,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_38_16,Arable land|Broad-leaved forest
287,3,4607,50.34416913986206,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_39_73,Complex cultivation patterns|Natural grassland and sparsely vegetated areas|Pastures
288,3,8293,85.19843816757202,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_40_18,Arable land|Pastures|Transitional woodland/shrub
289,2,4201,41.660094261169434,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_40_70,Arable land|Urban fabric
290,1,2268,27.767500281333923,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_40_72,Complex cultivation patterns
291,3,5227,60.5255663394928,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_40_74,Arable land|Complex cultivation patterns|Urban fabric
292,3,8529,92.24127531051636,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_41_18,Broad-leaved forest|Pastures|Transitional woodland/shrub
293,4,9139,96.54662013053894,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_41_22,"Arable land|Broad-leaved forest|Land principally occupied by agriculture, with significant areas of natural vegetation|Transitional woodland/shrub"
294,1,5176,60.21587252616882,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_42_13,Transitional woodland/shrub
295,2,7680,82.04755187034607,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_42_15,Arable land|Broad-leaved forest
296,3,8789,93.34428310394287,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_43_15,Arable land|Broad-leaved forest|Transitional woodland/shrub
297,3,8146,84.87997055053711,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_43_20,Arable land|Complex cultivation patterns|Transitional woodland/shrub
298,3,8075,86.73114776611328,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_44_19,Arable land|Broad-leaved forest|Complex cultivation patterns
299,2,6028,59.964871406555176,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_44_74,"Arable land|Land principally occupied by agriculture, with significant areas of natural vegetation"
300,3,8472,89.38347101211548,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_45_18,Arable land|Broad-leaved forest|Pastures
301,3,8472,89.32468891143799,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_45_21,Arable land|Broad-leaved forest|Pastures
302,2,7680,84.88380312919617,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_45_22,Arable land|Broad-leaved forest
303,2,4194,42.154404520988464,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_46_70,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation"
304,1,2268,25.820180773735046,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_46_75,Complex cultivation patterns
305,3,4676,42.10910201072693,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_46_77,Complex cultivation patterns|Pastures|Urban fabric
306,1,3907,36.511582136154175,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_47_17,Arable land
307,3,8146,84.71522927284241,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_50_21,Arable land|Complex cultivation patterns|Transitional woodland/shrub
308,3,4420,49.76612329483032,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_51_72,"Complex cultivation patterns|Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
309,2,4894,43.34909915924072,5,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_51_74,"Land principally occupied by agriculture, with significant areas of natural vegetation|Pastures"
310,3,8246,81.35852217674255,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_52_15,Arable land|Coniferous forest|Transitional woodland/shrub
311,1,3907,37.92484700679779,2,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_54_15,Arable land
312,1,3907,36.91710829734802,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_54_19,Arable land
313,2,7597,79.57788705825806,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_55_18,Arable land|Transitional woodland/shrub
314,1,3907,36.90580725669861,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_55_19,Arable land
315,2,3335,34.68012511730194,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_56_77,"Land principally occupied by agriculture, with significant areas of natural vegetation|Urban fabric"
316,1,725,6.16198405623436,59,False,False,False,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_57_75,Urban fabric
317,1,2429,20.922279357910156,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_58_22,Pastures
318,2,2600,26.598146557807922,5,False,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_60_70,Complex cultivation patterns|Urban fabric
319,1,2268,30.340448021888733,1,True,True,True,S2A_MSIL2A_20171201T112431_N9999_R037_T29SNB_61_77,Complex cultivation patterns
