query_index,query_label,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,path,label_name
675,1,64.41482305526733,1,True,True,True,data/EuroSAT_MS/Forest/Forest_531.tif,Forest
676,9,95.05972266197205,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_946.tif,SeaLake
677,1,61.35417819023132,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1912.tif,Forest
678,6,23.8052636384964,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2422.tif,PermanentCrop
679,9,94.6080207824707,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2654.tif,SeaLake
680,4,20.830155909061432,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_795.tif,Industrial
681,0,59.17308330535889,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1536.tif,AnnualCrop
682,1,74.50265288352966,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1974.tif,Forest
683,0,29.01187837123871,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1543.tif,AnnualCrop
684,6,17.95799881219864,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_442.tif,PermanentCrop
685,2,50.37952661514282,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_600.tif,HerbaceousVegetation
686,3,27.522480487823486,1,True,True,True,data/EuroSAT_MS/Highway/Highway_442.tif,Highway
687,9,89.99250531196594,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2898.tif,SeaLake
688,5,44.16669011116028,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_876.tif,Pasture
689,2,37.50864267349243,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2649.tif,HerbaceousVegetation
690,3,18.26322376728058,10,False,False,True,data/EuroSAT_MS/Highway/Highway_13.tif,Highway
691,6,24.907445907592773,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2149.tif,PermanentCrop
692,0,46.660324931144714,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_313.tif,AnnualCrop
693,9,94.95772123336792,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1016.tif,SeaLake
694,8,14.945922791957855,1,True,True,True,data/EuroSAT_MS/River/River_1751.tif,River
695,3,22.732827067375183,3,False,True,True,data/EuroSAT_MS/Highway/Highway_101.tif,Highway
696,3,43.16566288471222,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1338.tif,Highway
697,6,18.25360804796219,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_522.tif,PermanentCrop
698,6,26.516205072402954,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2264.tif,PermanentCrop
699,0,42.205220460891724,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_783.tif,AnnualCrop
700,1,81.02843165397644,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1206.tif,Forest
701,2,55.45189380645752,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2217.tif,HerbaceousVegetation
702,3,22.36333340406418,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2271.tif,Highway
703,3,15.36615937948227,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2086.tif,Highway
704,9,95.10419964790344,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2065.tif,SeaLake
705,6,35.994938015937805,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1091.tif,PermanentCrop
706,7,48.554834723472595,1,True,True,True,data/EuroSAT_MS/Residential/Residential_28.tif,Residential
707,9,95.29823064804077,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_251.tif,SeaLake
708,1,86.84706687927246,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2886.tif,Forest
709,2,60.968250036239624,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_813.tif,HerbaceousVegetation
710,1,74.27300214767456,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2085.tif,Forest
711,7,36.243122816085815,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2698.tif,Residential
712,6,35.336658358573914,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_826.tif,PermanentCrop
713,9,96.02957367897034,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_323.tif,SeaLake
714,6,18.299172818660736,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_514.tif,PermanentCrop
715,2,49.617600440979004,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2277.tif,HerbaceousVegetation
716,8,47.20926582813263,1,True,True,True,data/EuroSAT_MS/River/River_1707.tif,River
717,9,94.80817914009094,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_835.tif,SeaLake
718,2,37.94684410095215,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1373.tif,HerbaceousVegetation
719,1,76.51288509368896,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1181.tif,Forest
720,1,58.44430327415466,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1633.tif,Forest
721,9,32.42037892341614,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_173.tif,SeaLake
722,3,33.47109258174896,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1480.tif,Highway
723,4,12.637890875339508,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_613.tif,Industrial
724,1,51.08491778373718,1,True,True,True,data/EuroSAT_MS/Forest/Forest_559.tif,Forest
725,6,38.44624161720276,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_728.tif,PermanentCrop
726,6,36.12842857837677,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1750.tif,PermanentCrop
727,4,14.1664519906044,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_2067.tif,Industrial
728,3,27.01965570449829,1,True,True,True,data/EuroSAT_MS/Highway/Highway_203.tif,Highway
729,9,14.062219858169556,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_460.tif,SeaLake
730,7,13.873903453350067,2,False,True,True,data/EuroSAT_MS/Residential/Residential_2998.tif,Residential
731,8,18.87853741645813,1,True,True,True,data/EuroSAT_MS/River/River_2063.tif,River
732,1,81.88853859901428,1,True,True,True,data/EuroSAT_MS/Forest/Forest_757.tif,Forest
733,3,13.244746625423431,32,False,False,False,data/EuroSAT_MS/Highway/Highway_1646.tif,Highway
734,7,33.827462792396545,1,True,True,True,data/EuroSAT_MS/Residential/Residential_253.tif,Residential
735,4,16.370302438735962,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2473.tif,Industrial
736,9,94.73626613616943,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2750.tif,SeaLake
737,7,12.56859302520752,4,False,True,True,data/EuroSAT_MS/Residential/Residential_168.tif,Residential
738,8,31.389474868774414,1,True,True,True,data/EuroSAT_MS/River/River_1814.tif,River
739,7,24.709884822368622,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2177.tif,Residential
740,3,30.192190408706665,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1103.tif,Highway
741,4,12.911713123321533,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2162.tif,Industrial
742,5,55.18025755882263,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_369.tif,Pasture
743,9,95.50002217292786,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_939.tif,SeaLake
744,1,78.8134753704071,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2216.tif,Forest
745,8,29.511067271232605,1,True,True,True,data/EuroSAT_MS/River/River_467.tif,River
746,6,30.81044852733612,4,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1713.tif,PermanentCrop
747,6,19.349324703216553,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_624.tif,PermanentCrop
748,4,62.527233362197876,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_443.tif,Industrial
749,8,20.16865611076355,1,True,True,True,data/EuroSAT_MS/River/River_2158.tif,River
750,4,38.54355216026306,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_871.tif,Industrial
751,4,7.304771989583969,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_1925.tif,Industrial
752,0,54.15378212928772,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2597.tif,AnnualCrop
753,2,29.309961199760437,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_580.tif,HerbaceousVegetation
754,1,82.2522759437561,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2801.tif,Forest
755,5,52.739351987838745,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_341.tif,Pasture
756,8,37.08290159702301,1,True,True,True,data/EuroSAT_MS/River/River_1801.tif,River
757,8,34.5969021320343,1,True,True,True,data/EuroSAT_MS/River/River_513.tif,River
758,7,37.98057436943054,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2954.tif,Residential
759,8,24.492467939853668,1,True,True,True,data/EuroSAT_MS/River/River_2164.tif,River
760,2,12.949618697166443,5,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1288.tif,HerbaceousVegetation
761,3,43.865612149238586,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1827.tif,Highway
762,0,45.26263475418091,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2772.tif,AnnualCrop
763,2,43.008920550346375,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_404.tif,HerbaceousVegetation
764,6,23.762886226177216,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1287.tif,PermanentCrop
765,7,59.46618318557739,1,True,True,True,data/EuroSAT_MS/Residential/Residential_57.tif,Residential
766,1,84.29889678955078,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2033.tif,Forest
767,2,67.49809980392456,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_798.tif,HerbaceousVegetation
768,6,19.257470965385437,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_845.tif,PermanentCrop
769,1,37.97260522842407,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2497.tif,Forest
770,2,54.652875661849976,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1207.tif,HerbaceousVegetation
771,6,21.440640091896057,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1986.tif,PermanentCrop
772,9,95.95747590065002,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_456.tif,SeaLake
773,8,36.361876130104065,1,True,True,True,data/EuroSAT_MS/River/River_114.tif,River
774,7,31.424999237060547,2,False,True,True,data/EuroSAT_MS/Residential/Residential_2355.tif,Residential
775,2,47.834980487823486,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2293.tif,HerbaceousVegetation
776,4,62.8048837184906,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_670.tif,Industrial
777,9,94.71933841705322,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_74.tif,SeaLake
778,4,24.569188058376312,3,False,True,True,data/EuroSAT_MS/Industrial/Industrial_1858.tif,Industrial
779,5,40.442511439323425,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_658.tif,Pasture
780,1,59.59238409996033,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1683.tif,Forest
781,1,83.00055861473083,1,True,True,True,data/EuroSAT_MS/Forest/Forest_464.tif,Forest
782,5,53.458815813064575,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_323.tif,Pasture
783,9,15.13669639825821,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_730.tif,SeaLake
784,7,36.415478587150574,1,True,True,True,data/EuroSAT_MS/Residential/Residential_749.tif,Residential
785,4,19.71302032470703,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_343.tif,Industrial
786,0,33.309367299079895,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2837.tif,AnnualCrop
787,4,32.9313188791275,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_694.tif,Industrial
788,7,41.04025661945343,1,True,True,True,data/EuroSAT_MS/Residential/Residential_108.tif,Residential
789,6,20.35776674747467,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2197.tif,PermanentCrop
790,7,34.27187204360962,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2672.tif,Residential
791,6,21.78122252225876,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2105.tif,PermanentCrop
792,9,29.156264662742615,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_322.tif,SeaLake
793,5,54.15458083152771,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_844.tif,Pasture
794,3,40.82956612110138,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1010.tif,Highway
795,0,42.63368546962738,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2000.tif,AnnualCrop
796,7,35.370153188705444,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1185.tif,Residential
797,8,48.57993125915527,1,True,True,True,data/EuroSAT_MS/River/River_2022.tif,River
798,2,20.28346359729767,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_337.tif,HerbaceousVegetation
799,8,16.28189980983734,7,False,False,True,data/EuroSAT_MS/River/River_1804.tif,River
800,1,76.88077092170715,1,True,True,True,data/EuroSAT_MS/Forest/Forest_520.tif,Forest
801,0,60.34098267555237,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2986.tif,AnnualCrop
802,3,27.336007356643677,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2261.tif,Highway
803,4,28.61119508743286,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2341.tif,Industrial
804,2,44.738027453422546,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_750.tif,HerbaceousVegetation
805,9,95.04080414772034,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_953.tif,SeaLake
806,2,54.78832721710205,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_194.tif,HerbaceousVegetation
807,1,81.42747282981873,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1121.tif,Forest
808,9,95.10069489479065,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2375.tif,SeaLake
809,9,94.67556476593018,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_455.tif,SeaLake
810,1,50.77055096626282,3,False,True,True,data/EuroSAT_MS/Forest/Forest_2955.tif,Forest
811,7,66.97091460227966,1,True,True,True,data/EuroSAT_MS/Residential/Residential_92.tif,Residential
812,0,21.93131297826767,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_488.tif,AnnualCrop
813,0,39.75442051887512,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1224.tif,AnnualCrop
814,1,77.16926336288452,1,True,True,True,data/EuroSAT_MS/Forest/Forest_418.tif,Forest
815,1,83.48709344863892,1,True,True,True,data/EuroSAT_MS/Forest/Forest_478.tif,Forest
816,9,94.81663107872009,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_380.tif,SeaLake
817,9,95.66255807876587,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_350.tif,SeaLake
818,7,25.168773531913757,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2311.tif,Residential
819,7,8.322227001190186,8,False,False,True,data/EuroSAT_MS/Residential/Residential_2509.tif,Residential
820,8,17.339397966861725,8,False,False,True,data/EuroSAT_MS/River/River_769.tif,River
821,2,42.96623766422272,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1016.tif,HerbaceousVegetation
822,6,19.78203058242798,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_924.tif,PermanentCrop
823,2,13.970260322093964,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1047.tif,HerbaceousVegetation
824,9,94.9678122997284,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_602.tif,SeaLake
825,4,25.071924924850464,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_923.tif,Industrial
826,3,18.525630235671997,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1253.tif,Highway
827,5,49.5873898267746,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1432.tif,Pasture
828,8,22.055041790008545,1,True,True,True,data/EuroSAT_MS/River/River_978.tif,River
829,6,15.326167643070221,5,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_206.tif,PermanentCrop
830,4,18.428556621074677,4,False,True,True,data/EuroSAT_MS/Industrial/Industrial_276.tif,Industrial
831,7,28.894034028053284,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2238.tif,Residential
832,5,41.10284149646759,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1926.tif,Pasture
833,5,44.0385103225708,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_664.tif,Pasture
834,2,51.12642049789429,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2716.tif,HerbaceousVegetation
835,2,38.935387134552,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2313.tif,HerbaceousVegetation
836,0,49.37700927257538,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1462.tif,AnnualCrop
837,5,13.562613725662231,9,False,False,True,data/EuroSAT_MS/Pasture/Pasture_561.tif,Pasture
838,4,13.730816543102264,3,False,True,True,data/EuroSAT_MS/Industrial/Industrial_935.tif,Industrial
839,4,11.539385467767715,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_330.tif,Industrial
840,1,83.4543228149414,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2120.tif,Forest
841,2,38.3806973695755,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_916.tif,HerbaceousVegetation
842,9,95.09654641151428,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2131.tif,SeaLake
843,1,73.31640720367432,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1473.tif,Forest
844,9,95.19700407981873,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_984.tif,SeaLake
845,0,12.007200717926025,26,False,False,False,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1973.tif,AnnualCrop
846,8,43.265172839164734,1,True,True,True,data/EuroSAT_MS/River/River_1693.tif,River
847,4,57.366955280303955,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_869.tif,Industrial
848,0,31.38728439807892,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_206.tif,AnnualCrop
849,9,56.28340244293213,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2310.tif,SeaLake
850,1,39.88184332847595,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1801.tif,Forest
851,3,30.667302012443542,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1050.tif,Highway
852,6,38.24100196361542,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_735.tif,PermanentCrop
853,7,36.122313141822815,1,True,True,True,data/EuroSAT_MS/Residential/Residential_534.tif,Residential
854,9,94.650137424469,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1882.tif,SeaLake
855,9,94.78552341461182,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1907.tif,SeaLake
856,9,84.05798077583313,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2174.tif,SeaLake
857,2,55.25164008140564,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1926.tif,HerbaceousVegetation
858,4,37.91813254356384,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2342.tif,Industrial
859,7,9.747026115655899,2,False,True,True,data/EuroSAT_MS/Residential/Residential_1234.tif,Residential
860,0,28.962716460227966,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1356.tif,AnnualCrop
861,8,30.74478805065155,2,False,True,True,data/EuroSAT_MS/River/River_2270.tif,River
862,4,20.355208218097687,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1771.tif,Industrial
863,9,95.4050064086914,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2424.tif,SeaLake
864,2,50.72583556175232,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1636.tif,HerbaceousVegetation
865,3,28.54503095149994,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1297.tif,Highway
866,8,43.2558536529541,1,True,True,True,data/EuroSAT_MS/River/River_1786.tif,River
867,8,30.30429780483246,1,True,True,True,data/EuroSAT_MS/River/River_90.tif,River
868,0,49.60927367210388,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2301.tif,AnnualCrop
869,7,26.379433274269104,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2494.tif,Residential
870,1,82.00119137763977,1,True,True,True,data/EuroSAT_MS/Forest/Forest_398.tif,Forest
871,7,49.94231164455414,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2195.tif,Residential
872,8,20.21562308073044,2,False,True,True,data/EuroSAT_MS/River/River_2468.tif,River
873,9,95.68427801132202,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2921.tif,SeaLake
874,9,95.11374831199646,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1329.tif,SeaLake
875,6,13.046526908874512,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1034.tif,PermanentCrop
876,6,12.795086205005646,3,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_931.tif,PermanentCrop
877,0,46.633851528167725,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1869.tif,AnnualCrop
878,7,13.90637755393982,2,False,True,True,data/EuroSAT_MS/Residential/Residential_381.tif,Residential
879,3,30.463549494743347,2,False,True,True,data/EuroSAT_MS/Highway/Highway_613.tif,Highway
880,4,8.447764068841934,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1780.tif,Industrial
881,3,32.532286643981934,1,True,True,True,data/EuroSAT_MS/Highway/Highway_831.tif,Highway
882,6,15.315592288970947,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1115.tif,PermanentCrop
883,2,52.08257436752319,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2083.tif,HerbaceousVegetation
884,2,30.555611848831177,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1934.tif,HerbaceousVegetation
885,2,23.58926087617874,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_882.tif,HerbaceousVegetation
886,2,63.56750726699829,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1708.tif,HerbaceousVegetation
887,7,29.47889268398285,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1706.tif,Residential
888,9,94.79194283485413,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_710.tif,SeaLake
889,3,14.087341725826263,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1676.tif,Highway
890,3,25.441810488700867,1,True,True,True,data/EuroSAT_MS/Highway/Highway_262.tif,Highway
891,2,46.89715504646301,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1236.tif,HerbaceousVegetation
892,9,95.19289135932922,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1660.tif,SeaLake
893,8,33.173030614852905,1,True,True,True,data/EuroSAT_MS/River/River_196.tif,River
894,3,14.473815262317657,2,False,True,True,data/EuroSAT_MS/Highway/Highway_499.tif,Highway
895,4,43.73475909233093,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2196.tif,Industrial
896,3,21.771499514579773,2,False,True,True,data/EuroSAT_MS/Highway/Highway_308.tif,Highway
897,2,26.63286030292511,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1403.tif,HerbaceousVegetation
898,8,34.11076068878174,1,True,True,True,data/EuroSAT_MS/River/River_553.tif,River
899,9,95.29836177825928,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2627.tif,SeaLake
900,0,45.31596004962921,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2918.tif,AnnualCrop
901,5,51.57938599586487,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_558.tif,Pasture
902,2,48.099058866500854,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_374.tif,HerbaceousVegetation
903,4,15.840160846710205,3,False,True,True,data/EuroSAT_MS/Industrial/Industrial_783.tif,Industrial
904,4,17.585058510303497,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1651.tif,Industrial
905,5,31.3338041305542,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1872.tif,Pasture
906,4,45.78412175178528,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1452.tif,Industrial
907,5,43.492454290390015,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_68.tif,Pasture
908,4,40.135347843170166,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1995.tif,Industrial
909,6,19.367216527462006,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_966.tif,PermanentCrop
910,0,34.3011200428009,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2627.tif,AnnualCrop
911,6,23.39089959859848,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_538.tif,PermanentCrop
912,0,49.04074966907501,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_697.tif,AnnualCrop
913,9,95.21903395652771,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_87.tif,SeaLake
914,6,34.15525555610657,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_246.tif,PermanentCrop
915,0,37.74559497833252,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1138.tif,AnnualCrop
916,8,15.52814245223999,4,False,True,True,data/EuroSAT_MS/River/River_2066.tif,River
917,3,35.899460315704346,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2234.tif,Highway
918,8,67.43007898330688,1,True,True,True,data/EuroSAT_MS/River/River_1001.tif,River
919,6,15.499286353588104,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_225.tif,PermanentCrop
920,2,24.62390661239624,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1711.tif,HerbaceousVegetation
921,6,37.714678049087524,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1937.tif,PermanentCrop
922,7,13.149608671665192,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2493.tif,Residential
923,8,60.998135805130005,1,True,True,True,data/EuroSAT_MS/River/River_1174.tif,River
924,9,24.63160902261734,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2524.tif,SeaLake
925,0,20.306013524532318,2,False,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_465.tif,AnnualCrop
926,0,11.575058102607727,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_540.tif,AnnualCrop
