query_index,query_label,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,path,label_name
726,6,33.00904929637909,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1750.tif,PermanentCrop
727,4,13.321809470653534,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_2067.tif,Industrial
728,3,29.4919490814209,1,True,True,True,data/EuroSAT_MS/Highway/Highway_203.tif,Highway
729,9,19.992847740650177,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_460.tif,SeaLake
730,7,16.266310214996338,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2998.tif,Residential
731,8,24.01469051837921,3,False,True,True,data/EuroSAT_MS/River/River_2063.tif,River
732,1,92.92683005332947,1,True,True,True,data/EuroSAT_MS/Forest/Forest_757.tif,Forest
733,3,15.960106253623962,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1646.tif,Highway
734,7,63.64248991012573,1,True,True,True,data/EuroSAT_MS/Residential/Residential_253.tif,Residential
735,4,10.552457720041275,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2473.tif,Industrial
736,9,90.84535837173462,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2750.tif,SeaLake
737,7,16.995738446712494,1,True,True,True,data/EuroSAT_MS/Residential/Residential_168.tif,Residential
738,8,25.762274861335754,2,False,True,True,data/EuroSAT_MS/River/River_1814.tif,River
739,7,37.43993043899536,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2177.tif,Residential
740,3,27.837947010993958,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1103.tif,Highway
741,4,42.69996881484985,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2162.tif,Industrial
742,5,43.658798933029175,3,False,True,True,data/EuroSAT_MS/Pasture/Pasture_369.tif,Pasture
743,9,85.91803908348083,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_939.tif,SeaLake
744,1,86.46194338798523,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2216.tif,Forest
745,8,32.2108268737793,1,True,True,True,data/EuroSAT_MS/River/River_467.tif,River
746,6,28.116130828857422,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1713.tif,PermanentCrop
747,6,23.067452013492584,3,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_624.tif,PermanentCrop
748,4,57.418227195739746,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_443.tif,Industrial
749,8,42.26120710372925,1,True,True,True,data/EuroSAT_MS/River/River_2158.tif,River
750,4,11.208255589008331,4,False,True,True,data/EuroSAT_MS/Industrial/Industrial_871.tif,Industrial
751,4,16.43887311220169,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1925.tif,Industrial
752,0,48.35253357887268,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2597.tif,AnnualCrop
753,2,35.03879904747009,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_580.tif,HerbaceousVegetation
754,1,88.62185478210449,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2801.tif,Forest
755,5,63.92267346382141,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_341.tif,Pasture
756,8,71.06223106384277,1,True,True,True,data/EuroSAT_MS/River/River_1801.tif,River
757,8,17.130985856056213,5,False,True,True,data/EuroSAT_MS/River/River_513.tif,River
758,7,64.9631679058075,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2954.tif,Residential
759,8,15.494698286056519,1,True,True,True,data/EuroSAT_MS/River/River_2164.tif,River
760,2,46.837809681892395,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1288.tif,HerbaceousVegetation
761,3,21.69596254825592,2,False,True,True,data/EuroSAT_MS/Highway/Highway_1827.tif,Highway
762,0,57.889240980148315,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2772.tif,AnnualCrop
763,2,46.61085903644562,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_404.tif,HerbaceousVegetation
764,6,38.72230350971222,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1287.tif,PermanentCrop
765,7,66.20599627494812,1,True,True,True,data/EuroSAT_MS/Residential/Residential_57.tif,Residential
766,1,90.96804857254028,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2033.tif,Forest
767,2,68.5686707496643,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_798.tif,HerbaceousVegetation
768,6,42.713725566864014,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_845.tif,PermanentCrop
769,1,80.04704713821411,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2497.tif,Forest
770,2,55.79057335853577,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1207.tif,HerbaceousVegetation
771,6,38.39917182922363,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1986.tif,PermanentCrop
772,9,88.59210014343262,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_456.tif,SeaLake
773,8,51.08330249786377,1,True,True,True,data/EuroSAT_MS/River/River_114.tif,River
774,7,61.16894483566284,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2355.tif,Residential
775,2,36.350226402282715,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2293.tif,HerbaceousVegetation
776,4,18.02615374326706,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_670.tif,Industrial
777,9,93.73475909233093,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_74.tif,SeaLake
778,4,50.923120975494385,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1858.tif,Industrial
779,5,59.46548581123352,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_658.tif,Pasture
780,1,78.99938821792603,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1683.tif,Forest
781,1,91.3516640663147,1,True,True,True,data/EuroSAT_MS/Forest/Forest_464.tif,Forest
782,5,42.41165518760681,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_323.tif,Pasture
783,9,20.740191638469696,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_730.tif,SeaLake
784,7,68.38245391845703,1,True,True,True,data/EuroSAT_MS/Residential/Residential_749.tif,Residential
785,4,19.469228386878967,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_343.tif,Industrial
786,0,38.58506381511688,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2837.tif,AnnualCrop
787,4,24.656514823436737,2,False,True,True,data/EuroSAT_MS/Industrial/Industrial_694.tif,Industrial
788,7,41.6438102722168,2,False,True,True,data/EuroSAT_MS/Residential/Residential_108.tif,Residential
789,6,20.165376365184784,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2197.tif,PermanentCrop
790,7,66.69661402702332,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2672.tif,Residential
791,6,44.46794390678406,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_2105.tif,PermanentCrop
792,9,36.71901822090149,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_322.tif,SeaLake
793,5,53.85582447052002,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_844.tif,Pasture
794,3,17.956076562404633,14,False,False,False,data/EuroSAT_MS/Highway/Highway_1010.tif,Highway
795,0,58.56280326843262,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2000.tif,AnnualCrop
796,7,72.59272933006287,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1185.tif,Residential
797,8,37.76600956916809,1,True,True,True,data/EuroSAT_MS/River/River_2022.tif,River
798,2,35.04684567451477,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_337.tif,HerbaceousVegetation
799,8,28.721946477890015,1,True,True,True,data/EuroSAT_MS/River/River_1804.tif,River
800,1,91.71304106712341,1,True,True,True,data/EuroSAT_MS/Forest/Forest_520.tif,Forest
801,0,56.9502055644989,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2986.tif,AnnualCrop
802,3,13.542859256267548,2,False,True,True,data/EuroSAT_MS/Highway/Highway_2261.tif,Highway
803,4,10.99996492266655,6,False,False,True,data/EuroSAT_MS/Industrial/Industrial_2341.tif,Industrial
804,2,33.99852812290192,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_750.tif,HerbaceousVegetation
805,9,87.72744536399841,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_953.tif,SeaLake
806,2,52.66437530517578,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_194.tif,HerbaceousVegetation
807,1,89.82602953910828,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1121.tif,Forest
808,9,84.24329161643982,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2375.tif,SeaLake
809,9,87.06178069114685,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_455.tif,SeaLake
810,1,68.47816705703735,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2955.tif,Forest
811,7,76.16723775863647,1,True,True,True,data/EuroSAT_MS/Residential/Residential_92.tif,Residential
812,0,19.03572529554367,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_488.tif,AnnualCrop
813,0,34.58941876888275,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1224.tif,AnnualCrop
814,1,88.10253143310547,1,True,True,True,data/EuroSAT_MS/Forest/Forest_418.tif,Forest
815,1,89.51090574264526,1,True,True,True,data/EuroSAT_MS/Forest/Forest_478.tif,Forest
816,9,88.17252516746521,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_380.tif,SeaLake
817,9,94.03895139694214,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_350.tif,SeaLake
818,7,34.45621132850647,3,False,True,True,data/EuroSAT_MS/Residential/Residential_2311.tif,Residential
819,7,43.738147616386414,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2509.tif,Residential
820,8,13.681121170520782,10,False,False,True,data/EuroSAT_MS/River/River_769.tif,River
821,2,42.97272861003876,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1016.tif,HerbaceousVegetation
822,6,20.199096202850342,4,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_924.tif,PermanentCrop
823,2,22.967801988124847,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1047.tif,HerbaceousVegetation
824,9,90.54967164993286,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_602.tif,SeaLake
825,4,25.13124942779541,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_923.tif,Industrial
826,3,17.08793044090271,5,False,True,True,data/EuroSAT_MS/Highway/Highway_1253.tif,Highway
827,5,58.79209637641907,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1432.tif,Pasture
828,8,18.33389699459076,1,True,True,True,data/EuroSAT_MS/River/River_978.tif,River
829,6,17.22472906112671,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_206.tif,PermanentCrop
830,4,10.14896109700203,15,False,False,False,data/EuroSAT_MS/Industrial/Industrial_276.tif,Industrial
831,7,55.46126365661621,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2238.tif,Residential
832,5,44.14401650428772,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1926.tif,Pasture
833,5,28.122451901435852,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_664.tif,Pasture
834,2,50.060105323791504,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2716.tif,HerbaceousVegetation
835,2,49.664661288261414,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2313.tif,HerbaceousVegetation
836,0,58.44356417655945,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1462.tif,AnnualCrop
837,5,30.287784337997437,4,False,True,True,data/EuroSAT_MS/Pasture/Pasture_561.tif,Pasture
838,4,14.232440292835236,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_935.tif,Industrial
839,4,58.84625315666199,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_330.tif,Industrial
840,1,85.98453998565674,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2120.tif,Forest
841,2,43.42629015445709,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_916.tif,HerbaceousVegetation
842,9,92.56772994995117,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2131.tif,SeaLake
843,1,69.2980706691742,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1473.tif,Forest
844,9,91.73176288604736,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_984.tif,SeaLake
845,0,7.855232805013657,8,False,False,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1973.tif,AnnualCrop
846,8,36.63680851459503,1,True,True,True,data/EuroSAT_MS/River/River_1693.tif,River
847,4,18.842343986034393,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_869.tif,Industrial
848,0,39.24124240875244,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_206.tif,AnnualCrop
849,9,33.36420655250549,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2310.tif,SeaLake
850,1,69.1969633102417,1,True,True,True,data/EuroSAT_MS/Forest/Forest_1801.tif,Forest
851,3,30.08078634738922,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1050.tif,Highway
852,6,35.392412543296814,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_735.tif,PermanentCrop
853,7,36.46782040596008,1,True,True,True,data/EuroSAT_MS/Residential/Residential_534.tif,Residential
854,9,88.06138038635254,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1882.tif,SeaLake
855,9,81.04810118675232,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1907.tif,SeaLake
856,9,65.97067713737488,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2174.tif,SeaLake
857,2,45.184993743896484,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1926.tif,HerbaceousVegetation
858,4,27.23783552646637,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2342.tif,Industrial
859,7,68.29773783683777,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1234.tif,Residential
860,0,30.482125282287598,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1356.tif,AnnualCrop
861,8,29.779309034347534,1,True,True,True,data/EuroSAT_MS/River/River_2270.tif,River
862,4,20.50122767686844,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1771.tif,Industrial
863,9,90.40115475654602,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2424.tif,SeaLake
864,2,52.50855088233948,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1636.tif,HerbaceousVegetation
865,3,16.910381615161896,5,False,True,True,data/EuroSAT_MS/Highway/Highway_1297.tif,Highway
866,8,57.10713863372803,1,True,True,True,data/EuroSAT_MS/River/River_1786.tif,River
867,8,37.9520058631897,1,True,True,True,data/EuroSAT_MS/River/River_90.tif,River
868,0,52.71772742271423,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2301.tif,AnnualCrop
869,7,67.21304655075073,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2494.tif,Residential
870,1,82.25718140602112,1,True,True,True,data/EuroSAT_MS/Forest/Forest_398.tif,Forest
871,7,72.45265245437622,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2195.tif,Residential
872,8,61.27118468284607,1,True,True,True,data/EuroSAT_MS/River/River_2468.tif,River
873,9,71.71114087104797,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2921.tif,SeaLake
874,9,91.15831255912781,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1329.tif,SeaLake
875,6,14.166612923145294,5,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1034.tif,PermanentCrop
876,6,23.671072721481323,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_931.tif,PermanentCrop
877,0,57.79408812522888,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1869.tif,AnnualCrop
878,7,47.56390452384949,1,True,True,True,data/EuroSAT_MS/Residential/Residential_381.tif,Residential
879,3,21.069687604904175,1,True,True,True,data/EuroSAT_MS/Highway/Highway_613.tif,Highway
880,4,30.7824045419693,3,False,True,True,data/EuroSAT_MS/Industrial/Industrial_1780.tif,Industrial
881,3,11.920636147260666,4,False,True,True,data/EuroSAT_MS/Highway/Highway_831.tif,Highway
882,6,20.348817110061646,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1115.tif,PermanentCrop
883,2,35.29856204986572,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2083.tif,HerbaceousVegetation
884,2,24.192942678928375,2,False,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1934.tif,HerbaceousVegetation
885,2,53.164589405059814,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_882.tif,HerbaceousVegetation
886,2,41.600728034973145,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1708.tif,HerbaceousVegetation
887,7,63.038843870162964,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1706.tif,Residential
888,9,90.61979055404663,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_710.tif,SeaLake
889,3,26.790165901184082,1,True,True,True,data/EuroSAT_MS/Highway/Highway_1676.tif,Highway
890,3,23.059353232383728,1,True,True,True,data/EuroSAT_MS/Highway/Highway_262.tif,Highway
891,2,40.65742790699005,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1236.tif,HerbaceousVegetation
892,9,30.97415566444397,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1660.tif,SeaLake
893,8,53.70945930480957,1,True,True,True,data/EuroSAT_MS/River/River_196.tif,River
894,3,14.580316841602325,2,False,True,True,data/EuroSAT_MS/Highway/Highway_499.tif,Highway
895,4,51.7328679561615,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2196.tif,Industrial
896,3,12.286669760942459,27,False,False,False,data/EuroSAT_MS/Highway/Highway_308.tif,Highway
897,2,22.2330242395401,10,False,False,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1403.tif,HerbaceousVegetation
898,8,45.57619094848633,1,True,True,True,data/EuroSAT_MS/River/River_553.tif,River
899,9,92.43906736373901,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2627.tif,SeaLake
900,0,52.6065468788147,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2918.tif,AnnualCrop
901,5,42.99420416355133,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_558.tif,Pasture
902,2,65.1065468788147,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_374.tif,HerbaceousVegetation
903,4,11.511436104774475,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_783.tif,Industrial
904,4,18.237240612506866,7,False,False,True,data/EuroSAT_MS/Industrial/Industrial_1651.tif,Industrial
905,5,14.24189805984497,2,False,True,True,data/EuroSAT_MS/Pasture/Pasture_1872.tif,Pasture
906,4,40.05961716175079,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1452.tif,Industrial
907,5,62.91687488555908,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_68.tif,Pasture
908,4,12.046229094266891,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1995.tif,Industrial
909,6,23.761609196662903,5,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_966.tif,PermanentCrop
910,0,39.72398340702057,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2627.tif,AnnualCrop
911,6,17.862161993980408,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_538.tif,PermanentCrop
912,0,56.85216784477234,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_697.tif,AnnualCrop
913,9,89.16475176811218,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_87.tif,SeaLake
914,6,43.640172481536865,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_246.tif,PermanentCrop
915,0,49.49113428592682,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_1138.tif,AnnualCrop
916,8,21.686093509197235,1,True,True,True,data/EuroSAT_MS/River/River_2066.tif,River
917,3,28.657418489456177,1,True,True,True,data/EuroSAT_MS/Highway/Highway_2234.tif,Highway
918,8,45.2429324388504,1,True,True,True,data/EuroSAT_MS/River/River_1001.tif,River
919,6,13.328546285629272,11,False,False,False,data/EuroSAT_MS/PermanentCrop/PermanentCrop_225.tif,PermanentCrop
920,2,37.46285438537598,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1711.tif,HerbaceousVegetation
921,6,30.453568696975708,2,False,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1937.tif,PermanentCrop
922,7,38.41494619846344,3,False,True,True,data/EuroSAT_MS/Residential/Residential_2493.tif,Residential
923,8,68.06584596633911,1,True,True,True,data/EuroSAT_MS/River/River_1174.tif,River
924,9,8.883392065763474,3,False,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2524.tif,SeaLake
925,0,32.99407362937927,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_465.tif,AnnualCrop
926,0,13.217982649803162,6,False,False,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_540.tif,AnnualCrop
927,9,6.935497373342514,3,False,True,True,data/EuroSAT_MS/SeaLake/SeaLake_466.tif,SeaLake
928,2,59.52482223510742,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_150.tif,HerbaceousVegetation
929,4,23.94925206899643,4,False,True,True,data/EuroSAT_MS/Industrial/Industrial_2397.tif,Industrial
930,9,31.165245175361633,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1245.tif,SeaLake
931,9,18.352872133255005,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1874.tif,SeaLake
932,2,25.215983390808105,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_87.tif,HerbaceousVegetation
933,2,57.29100704193115,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1968.tif,HerbaceousVegetation
934,9,87.46353387832642,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1018.tif,SeaLake
935,2,25.063994526863098,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1609.tif,HerbaceousVegetation
936,3,30.223765969276428,1,True,True,True,data/EuroSAT_MS/Highway/Highway_553.tif,Highway
937,9,88.53800296783447,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2288.tif,SeaLake
938,7,58.00793766975403,1,True,True,True,data/EuroSAT_MS/Residential/Residential_2993.tif,Residential
939,9,91.22229814529419,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2701.tif,SeaLake
940,6,35.167694091796875,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1244.tif,PermanentCrop
941,2,57.71608352661133,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_606.tif,HerbaceousVegetation
942,0,64.12056684494019,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_269.tif,AnnualCrop
943,5,47.23193645477295,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_453.tif,Pasture
944,8,50.25867819786072,1,True,True,True,data/EuroSAT_MS/River/River_338.tif,River
945,8,11.872508376836777,3,False,True,True,data/EuroSAT_MS/River/River_394.tif,River
946,2,34.6407413482666,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2227.tif,HerbaceousVegetation
947,1,87.0152473449707,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2165.tif,Forest
948,9,56.32593631744385,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_86.tif,SeaLake
949,7,67.9083526134491,1,True,True,True,data/EuroSAT_MS/Residential/Residential_766.tif,Residential
950,4,35.71852445602417,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_453.tif,Industrial
951,7,40.37497937679291,1,True,True,True,data/EuroSAT_MS/Residential/Residential_138.tif,Residential
952,9,84.9761962890625,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2251.tif,SeaLake
953,4,29.712748527526855,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2156.tif,Industrial
954,3,12.964849174022675,5,False,True,True,data/EuroSAT_MS/Highway/Highway_1980.tif,Highway
955,7,55.240100622177124,1,True,True,True,data/EuroSAT_MS/Residential/Residential_633.tif,Residential
956,9,87.12360858917236,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_2015.tif,SeaLake
957,1,86.76512837409973,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2390.tif,Forest
958,5,50.32541751861572,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_1239.tif,Pasture
959,8,24.59576278924942,3,False,True,True,data/EuroSAT_MS/River/River_1350.tif,River
960,1,88.98156881332397,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2353.tif,Forest
961,3,35.687389969825745,1,True,True,True,data/EuroSAT_MS/Highway/Highway_588.tif,Highway
962,1,36.559998989105225,1,True,True,True,data/EuroSAT_MS/Forest/Forest_2350.tif,Forest
963,0,42.31361150741577,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2656.tif,AnnualCrop
964,6,29.60357964038849,1,True,True,True,data/EuroSAT_MS/PermanentCrop/PermanentCrop_1740.tif,PermanentCrop
965,2,45.29850780963898,1,True,True,True,data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_871.tif,HerbaceousVegetation
966,5,48.54692220687866,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_847.tif,Pasture
967,9,50.72406530380249,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_191.tif,SeaLake
968,5,54.088735580444336,1,True,True,True,data/EuroSAT_MS/Pasture/Pasture_573.tif,Pasture
969,5,17.78509020805359,3,False,True,True,data/EuroSAT_MS/Pasture/Pasture_619.tif,Pasture
970,0,36.78305447101593,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2417.tif,AnnualCrop
971,9,29.20157015323639,1,True,True,True,data/EuroSAT_MS/SeaLake/SeaLake_1403.tif,SeaLake
972,4,39.984020590782166,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_1429.tif,Industrial
973,4,58.78533720970154,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_675.tif,Industrial
974,4,27.69072651863098,1,True,True,True,data/EuroSAT_MS/Industrial/Industrial_2116.tif,Industrial
975,0,36.09597384929657,1,True,True,True,data/EuroSAT_MS/AnnualCrop/AnnualCrop_2392.tif,AnnualCrop
976,1,51.423925161361694,1,True,True,True,data/EuroSAT_MS/Forest/Forest_953.tif,Forest
977,7,67.00297594070435,1,True,True,True,data/EuroSAT_MS/Residential/Residential_1055.tif,Residential
