query_index,query_label,top1_gallery_index,top1_gallery_label,top1_score,AP_percent,first_hit_rank,hit@1,hit@5,hit@10,path,label_name,alpha
590,7,1305,7,0.95966637134552,61.47928237915039,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_656.tif,Residential,0.3
591,3,1813,3,0.9722257256507874,18.35342049598694,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_455.tif,Highway,0.3
592,3,1719,8,0.978521466255188,10.388243943452835,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_1054.tif,Highway,0.3
593,9,1183,9,0.985306978225708,25.54701268672943,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_917.tif,SeaLake,0.3
594,1,1717,1,0.9958009719848633,88.43846917152405,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1334.tif,Forest,0.3
595,8,989,8,0.9834312796592712,32.310643792152405,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_458.tif,River,0.3
596,8,492,3,0.9762890338897705,37.688761949539185,3,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_1463.tif,River,0.3
597,2,1868,2,0.9829286932945251,51.65809988975525,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1826.tif,HerbaceousVegetation,0.3
598,0,88,8,0.9790292978286743,45.11043429374695,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_68.tif,AnnualCrop,0.3
599,9,1011,9,0.9735003709793091,23.33013117313385,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_2979.tif,SeaLake,0.3
600,1,182,1,0.9896273016929626,52.3857057094574,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2264.tif,Forest,0.3
601,8,811,3,0.9699446558952332,15.405312180519104,6,False,False,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_2401.tif,River,0.3
602,8,2326,8,0.9708340764045715,21.102945506572723,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_1355.tif,River,0.3
603,6,268,6,0.9749228954315186,29.099804162979126,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1206.tif,PermanentCrop,0.3
604,9,947,9,0.9989041090011597,81.2204122543335,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1647.tif,SeaLake,0.3
605,3,791,5,0.976459801197052,12.001463770866394,14,False,False,False,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_845.tif,Highway,0.3
606,5,1421,5,0.9760718941688538,38.90291452407837,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1506.tif,Pasture,0.3
607,4,1143,4,0.9625149965286255,78.73611450195312,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_828.tif,Industrial,0.3
608,4,2014,4,0.97151780128479,68.28664541244507,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_1548.tif,Industrial,0.3
609,9,887,9,0.9975518584251404,88.57724070549011,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1491.tif,SeaLake,0.3
610,5,1209,5,0.9803489446640015,31.33784830570221,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1329.tif,Pasture,0.3
611,6,829,6,0.9685745239257812,34.70656871795654,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_2436.tif,PermanentCrop,0.3
612,8,1111,8,0.9723120927810669,21.43455147743225,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_1144.tif,River,0.3
613,3,506,3,0.9640161991119385,25.403425097465515,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_697.tif,Highway,0.3
614,8,2524,6,0.963739812374115,16.61848872900009,6,False,False,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_397.tif,River,0.3
615,6,926,2,0.9750379323959351,15.289987623691559,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_353.tif,PermanentCrop,0.3
616,2,1206,2,0.982822597026825,44.156813621520996,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_616.tif,HerbaceousVegetation,0.3
617,6,829,6,0.9711071252822876,27.218934893608093,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_360.tif,PermanentCrop,0.3
618,3,1715,2,0.9780588150024414,13.935910165309906,8,False,False,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_939.tif,Highway,0.3
619,0,2659,0,0.9467793703079224,58.305948972702026,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_1141.tif,AnnualCrop,0.3
620,3,2606,3,0.9560188055038452,32.17404782772064,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_603.tif,Highway,0.3
621,9,593,9,0.9998612999916077,84.11003947257996,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1247.tif,SeaLake,0.3
622,1,2656,1,0.9958875179290771,83.2933247089386,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2608.tif,Forest,0.3
623,2,1601,2,0.978796660900116,71.22798562049866,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_19.tif,HerbaceousVegetation,0.3
624,1,2552,1,0.9908584356307983,86.66542768478394,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2442.tif,Forest,0.3
625,1,1925,1,0.9850221872329712,34.50363278388977,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1659.tif,Forest,0.3
626,1,1184,1,0.9916871786117554,83.4355890750885,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2716.tif,Forest,0.3
627,0,565,0,0.9725146293640137,60.43772101402283,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_575.tif,AnnualCrop,0.3
628,3,1689,3,0.9511042833328247,33.699533343315125,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_1805.tif,Highway,0.3
629,6,2651,6,0.9600492119789124,33.124491572380066,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1545.tif,PermanentCrop,0.3
630,0,2591,6,0.9705235958099365,21.787096560001373,4,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_1798.tif,AnnualCrop,0.3
631,4,760,4,0.9593551158905029,75.08143186569214,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_2140.tif,Industrial,0.3
632,7,266,7,0.9777216911315918,31.429827213287354,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_1545.tif,Residential,0.3
633,9,1095,2,0.9719856977462769,19.237618148326874,7,False,False,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1981.tif,SeaLake,0.3
634,5,283,5,0.9703243374824524,21.977072954177856,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_289.tif,Pasture,0.3
635,6,994,6,0.9667413234710693,25.093072652816772,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1.tif,PermanentCrop,0.3
636,6,265,6,0.9696841239929199,22.045394778251648,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_2042.tif,PermanentCrop,0.3
637,9,2189,9,0.9988811016082764,83.51858258247375,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_2196.tif,SeaLake,0.3
638,1,991,1,0.9906975030899048,76.7209529876709,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_592.tif,Forest,0.3
639,1,1662,1,0.98954176902771,85.78505516052246,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_911.tif,Forest,0.3
640,3,423,3,0.9746204614639282,19.332221150398254,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_1840.tif,Highway,0.3
641,8,1119,3,0.9709262847900391,20.52646279335022,3,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_128.tif,River,0.3
642,2,1715,2,0.980762243270874,46.47127389907837,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1763.tif,HerbaceousVegetation,0.3
643,7,936,7,0.9801547527313232,38.65889012813568,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_1022.tif,Residential,0.3
644,0,900,0,0.9638038873672485,15.417736768722534,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_1799.tif,AnnualCrop,0.3
645,7,1014,7,0.9839738607406616,46.481746435165405,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_1156.tif,Residential,0.3
646,6,2524,6,0.9667636156082153,41.610151529312134,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_2226.tif,PermanentCrop,0.3
647,5,1503,5,0.9785764217376709,25.9601891040802,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_226.tif,Pasture,0.3
648,3,1111,8,0.9724527597427368,20.844486355781555,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_1138.tif,Highway,0.3
649,1,930,1,0.9948223829269409,88.8834536075592,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1355.tif,Forest,0.3
650,2,536,2,0.9856590032577515,68.83480548858643,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1995.tif,HerbaceousVegetation,0.3
651,9,5,9,0.9693748950958252,22.03397899866104,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_406.tif,SeaLake,0.3
652,6,260,6,0.9548154473304749,32.00937807559967,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_90.tif,PermanentCrop,0.3
653,6,1836,6,0.9688931107521057,22.373662889003754,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_2169.tif,PermanentCrop,0.3
654,7,1305,7,0.9726245403289795,57.34770894050598,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_683.tif,Residential,0.3
655,9,954,9,0.9838231801986694,84.90314483642578,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1604.tif,SeaLake,0.3
656,9,2320,9,0.9914947152137756,72.27116823196411,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1377.tif,SeaLake,0.3
657,5,690,8,0.9541356563568115,11.478754878044128,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_566.tif,Pasture,0.3
658,7,1685,7,0.9814770221710205,51.83758735656738,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_1821.tif,Residential,0.3
659,3,2522,3,0.9561606645584106,26.409006118774414,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_2409.tif,Highway,0.3
660,5,376,1,0.9823373556137085,14.469031989574432,6,False,False,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1664.tif,Pasture,0.3
661,9,1636,9,0.9872877597808838,81.38173222541809,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_2441.tif,SeaLake,0.3
662,7,130,7,0.9715563058853149,29.15268838405609,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_1733.tif,Residential,0.3
663,2,1879,1,0.9941641092300415,11.886155605316162,49,False,False,False,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1774.tif,HerbaceousVegetation,0.3
664,3,1688,3,0.968068540096283,17.876426875591278,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_843.tif,Highway,0.3
665,4,1319,4,0.9532269239425659,76.54096484184265,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_652.tif,Industrial,0.3
666,3,2693,3,0.958954393863678,24.43540096282959,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_918.tif,Highway,0.3
667,2,319,2,0.9911180138587952,74.91195797920227,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1656.tif,HerbaceousVegetation,0.3
668,1,1629,1,0.9847005605697632,20.47235816717148,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2440.tif,Forest,0.3
669,9,1975,9,0.9714440107345581,48.09403121471405,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1183.tif,SeaLake,0.3
670,8,2541,5,0.9783316850662231,18.892116844654083,8,False,False,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_54.tif,River,0.3
671,5,305,5,0.9855943322181702,22.22297638654709,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_1916.tif,Pasture,0.3
672,2,2349,5,0.9860824346542358,19.04149055480957,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_268.tif,HerbaceousVegetation,0.3
673,2,1095,2,0.9884864091873169,46.68791592121124,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2926.tif,HerbaceousVegetation,0.3
674,6,383,6,0.9540344476699829,24.69792068004608,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_652.tif,PermanentCrop,0.3
675,1,822,1,0.9927701950073242,90.00520706176758,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_531.tif,Forest,0.3
676,9,275,9,0.9974226951599121,85.19166111946106,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_946.tif,SeaLake,0.3
677,1,43,1,0.9904270172119141,75.63835382461548,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1912.tif,Forest,0.3
678,6,2252,6,0.9598314166069031,51.84958577156067,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_2422.tif,PermanentCrop,0.3
679,9,2390,9,0.9986287355422974,82.62553811073303,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_2654.tif,SeaLake,0.3
680,4,1143,4,0.9674010872840881,73.40570092201233,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_795.tif,Industrial,0.3
681,0,1090,0,0.9679130911827087,53.713458776474,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_1536.tif,AnnualCrop,0.3
682,1,1275,1,0.9867220520973206,59.74271893501282,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1974.tif,Forest,0.3
683,0,1102,0,0.9779646992683411,30.766543745994568,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_1543.tif,AnnualCrop,0.3
684,6,1595,4,0.9565318822860718,16.99361503124237,11,False,False,False,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_442.tif,PermanentCrop,0.3
685,2,1379,2,0.9896836280822754,59.00055766105652,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_600.tif,HerbaceousVegetation,0.3
686,3,1926,3,0.9781990647315979,15.669547021389008,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_442.tif,Highway,0.3
687,9,2485,9,0.969868540763855,62.56094574928284,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_2898.tif,SeaLake,0.3
688,5,0,5,0.9832884073257446,35.633715987205505,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Pasture/Pasture_876.tif,Pasture,0.3
689,2,297,1,0.9868679046630859,13.632555305957794,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2649.tif,HerbaceousVegetation,0.3
690,3,1533,3,0.9406405687332153,33.732494711875916,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_13.tif,Highway,0.3
691,6,1743,7,0.9715940356254578,15.178082883358002,4,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_2149.tif,PermanentCrop,0.3
692,0,2350,0,0.9693722724914551,45.412471890449524,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_313.tif,AnnualCrop,0.3
693,9,2273,9,0.9979346394538879,83.86601209640503,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_1016.tif,SeaLake,0.3
694,8,1559,4,0.941736102104187,8.779259026050568,58,False,False,False,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_1751.tif,River,0.3
695,3,1813,3,0.9793329834938049,17.204660177230835,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_101.tif,Highway,0.3
696,3,1111,8,0.9709604978561401,19.3413645029068,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_1338.tif,Highway,0.3
697,6,2591,6,0.9742777347564697,16.14914983510971,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_522.tif,PermanentCrop,0.3
698,6,1138,6,0.9489972591400146,44.6873664855957,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_2264.tif,PermanentCrop,0.3
699,0,1026,0,0.9737367033958435,50.77481269836426,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/AnnualCrop/AnnualCrop_783.tif,AnnualCrop,0.3
700,1,2357,1,0.9962158203125,87.49196529388428,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1206.tif,Forest,0.3
701,2,2379,2,0.9855244159698486,54.3762743473053,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2217.tif,HerbaceousVegetation,0.3
702,3,460,5,0.9605056047439575,21.067287027835846,3,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_2271.tif,Highway,0.3
703,3,2200,3,0.9529390335083008,39.308929443359375,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_2086.tif,Highway,0.3
704,9,2537,9,0.9888452291488647,85.83227396011353,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_2065.tif,SeaLake,0.3
705,6,909,6,0.9624861478805542,18.795153498649597,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1091.tif,PermanentCrop,0.3
706,7,1504,7,0.9726876616477966,55.68010210990906,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_28.tif,Residential,0.3
707,9,1343,9,0.9865804314613342,78.80805134773254,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_251.tif,SeaLake,0.3
708,1,1756,1,0.9949450492858887,85.79036593437195,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2886.tif,Forest,0.3
709,2,1601,2,0.9854001998901367,58.68725776672363,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_813.tif,HerbaceousVegetation,0.3
710,1,2046,1,0.9921916723251343,88.40049505233765,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_2085.tif,Forest,0.3
711,7,1022,7,0.9786178469657898,37.216001749038696,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Residential/Residential_2698.tif,Residential,0.3
712,6,992,2,0.9607954621315002,24.065926671028137,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_826.tif,PermanentCrop,0.3
713,9,1032,9,0.9934470653533936,73.2065200805664,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_323.tif,SeaLake,0.3
714,6,1146,6,0.9710862636566162,14.928439259529114,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_514.tif,PermanentCrop,0.3
715,2,758,2,0.9873175621032715,72.12530970573425,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_2277.tif,HerbaceousVegetation,0.3
716,8,336,8,0.9698847532272339,26.514622569084167,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/River/River_1707.tif,River,0.3
717,9,301,9,0.9987756609916687,84.54252481460571,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_835.tif,SeaLake,0.3
718,2,458,2,0.9886109232902527,74.8557984828949,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/HerbaceousVegetation/HerbaceousVegetation_1373.tif,HerbaceousVegetation,0.3
719,1,950,1,0.9899873733520508,67.54730343818665,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1181.tif,Forest,0.3
720,1,970,1,0.9926189184188843,89.27391767501831,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_1633.tif,Forest,0.3
721,9,467,9,0.9731479287147522,13.77510130405426,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/SeaLake/SeaLake_173.tif,SeaLake,0.3
722,3,731,2,0.973115861415863,9.087823331356049,29,False,False,False,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_1480.tif,Highway,0.3
723,4,2214,3,0.9626554846763611,44.14505660533905,3,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_613.tif,Industrial,0.3
724,1,1996,1,0.9639314413070679,18.78829002380371,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Forest/Forest_559.tif,Forest,0.3
725,6,1013,6,0.9642473459243774,14.809973537921906,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_728.tif,PermanentCrop,0.3
726,6,81,0,0.9707707166671753,18.11983585357666,2,False,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/PermanentCrop/PermanentCrop_1750.tif,PermanentCrop,0.3
727,4,249,4,0.9492577314376831,74.15350675582886,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Industrial/Industrial_2067.tif,Industrial,0.3
728,3,811,3,0.9759244918823242,16.640834510326385,1,True,True,True,/Users/tienesng06/Desktop/ACIVS_ThayBach/data/EuroSAT_MS/Highway/Highway_203.tif,Highway,0.3
